Log file open, 05/10/23 17:09:00
[2023.05.10-21.09.02:024][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.05.10-21.09.02:024][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.05.10-21.09.02:140][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.05.10-21.09.02:141][  0]LogD3D12RHI: Bindless resources are supported
[2023.05.10-21.09.02:141][  0]LogD3D12RHI: Ray tracing is disabled because D3D12 ray tracing tier 1.1 is required but only tier 1.0 is supported.
[2023.05.10-21.09.02:141][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.05.10-21.09.02:141][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.05.10-21.09.02:141][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.05.10-21.09.02:141][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.05.10-21.09.02:182][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.05.10-21.09.02:182][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.05.10-21.09.02:182][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.05.10-21.09.02:210][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.05.10-21.09.02:210][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.05.10-21.09.02:211][  0]LogRHI: Texture pool is 4607 MB (70% of 6581 MB)
[2023.05.10-21.09.02:211][  0]LogD3D12RHI: Async texture creation enabled
[2023.05.10-21.09.02:211][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.05.10-21.09.02:260][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="E:/Epic_Unreal/Unreal/Projects/Automafarm/Automafarm.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/Epic_Unreal/Unreal/Projects/Automafarm/Intermediate/TurnkeyReport_0.log" -log="E:/Epic_Unreal/Unreal/Projects/Automafarm/Intermediate/TurnkeyLog_0.log" -project="E:/Epic_Unreal/Unreal/Projects/Automafarm/Automafarm.uproject"  -platform=all'
[2023.05.10-21.09.02:260][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""E:/Epic_Unreal/Unreal/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="E:/Epic_Unreal/Unreal/Projects/Automafarm/Automafarm.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/Epic_Unreal/Unreal/Projects/Automafarm/Intermediate/TurnkeyReport_0.log" -log="E:/Epic_Unreal/Unreal/Projects/Automafarm/Intermediate/TurnkeyLog_0.log" -project="E:/Epic_Unreal/Unreal/Projects/Automafarm/Automafarm.uproject"  -platform=all" ]
[2023.05.10-21.09.02:300][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.05.10-21.09.02:300][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.05.10-21.09.02:300][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.05.10-21.09.02:300][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.05.10-21.09.02:300][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.05.10-21.09.02:301][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.05.10-21.09.02:301][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.05.10-21.09.02:301][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.05.10-21.09.02:302][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.05.10-21.09.02:303][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.05.10-21.09.02:304][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.05.10-21.09.02:313][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.05.10-21.09.02:313][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.05.10-21.09.02:313][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.05.10-21.09.02:313][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.05.10-21.09.02:313][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.05.10-21.09.02:313][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.05.10-21.09.02:313][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.05.10-21.09.02:313][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.05.10-21.09.02:313][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.05.10-21.09.02:313][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.05.10-21.09.02:356][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.05.10-21.09.02:356][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.05.10-21.09.02:361][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.05.10-21.09.02:361][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.05.10-21.09.02:366][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.05.10-21.09.02:366][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.05.10-21.09.02:366][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.05.10-21.09.02:366][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.05.10-21.09.02:370][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.05.10-21.09.02:370][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.05.10-21.09.02:370][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.05.10-21.09.02:373][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.05.10-21.09.02:373][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.05.10-21.09.02:380][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.05.10-21.09.02:380][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.05.10-21.09.02:380][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.05.10-21.09.02:380][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.05.10-21.09.02:380][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.05.10-21.09.02:380][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.05.10-21.09.02:383][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.05.10-21.09.02:383][  0]LogTargetPlatformManager:   ADPCM
[2023.05.10-21.09.02:383][  0]LogTargetPlatformManager:   PCM
[2023.05.10-21.09.02:385][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.05.10-21.09.02:385][  0]LogTargetPlatformManager:   BINKA
[2023.05.10-21.09.02:389][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.05.10-21.09.02:389][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.05.10-21.09.02:389][  0]LogTargetPlatformManager:   OGG
[2023.05.10-21.09.02:392][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.05.10-21.09.02:392][  0]LogTargetPlatformManager:   OPUS
[2023.05.10-21.09.02:585][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.05.10-21.09.02:591][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.05.10-21.09.02:591][  0]LogTargetPlatformManager:   SF_METAL
[2023.05.10-21.09.02:591][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.05.10-21.09.02:591][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.05.10-21.09.02:591][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.05.10-21.09.02:591][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.05.10-21.09.02:592][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.05.10-21.09.02:592][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.05.10-21.09.02:592][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.05.10-21.09.02:592][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.05.10-21.09.02:592][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.05.10-21.09.02:592][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.05.10-21.09.02:592][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.05.10-21.09.02:592][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.05.10-21.09.02:592][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.05.10-21.09.02:592][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.05.10-21.09.02:601][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.05.10-21.09.02:601][  0]LogTargetPlatformManager:   VVM_1_0
[2023.05.10-21.09.02:601][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.05.10-21.09.02:601][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.05.10-21.09.02:601][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.05.10-21.09.02:601][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.05.10-21.09.02:601][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.05.10-21.09.02:602][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.05.10-21.09.02:608][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../Projects/Automafarm/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.05.10-21.09.02:609][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.05.10-21.09.02:609][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../Projects/Automafarm/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.05.10-21.09.02:609][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.05.10-21.09.02:639][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.05.10-21.09.02:640][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.05.10-21.09.02:640][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.05.10-21.09.02:651][  0]LogDerivedDataCache: Speed tests for C:/Users/Ninja/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.05.10-21.09.02:651][  0]LogDerivedDataCache: Display: Performance to C:/Users/Ninja/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.08ms. RandomReadSpeed=225.48MBs, RandomWriteSpeed=143.34MBs. Assigned SpeedClass 'Local'
[2023.05.10-21.09.02:652][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Ninja/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.05.10-21.09.02:653][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.05.10-21.09.02:653][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.05.10-21.09.02:654][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.05.10-21.09.02:654][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.05.10-21.09.02:657][  0]LogShaderCompilers: Guid format shader working directory is 14 characters bigger than the processId version (../../../../Projects/Automafarm/Intermediate/Shaders/WorkingDirectory/32516/).
[2023.05.10-21.09.02:657][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Ninja/AppData/Local/Temp/UnrealShaderWorkingDir/B93C2BA143C4AEB112A90FB2A1A13B6E/'.
[2023.05.10-21.09.02:658][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.05.10-21.09.02:658][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2023.05.10-21.09.03:357][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.05.10-21.09.07:087][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Projects/Automafarm/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.05.10-21.09.07:088][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: ---
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: ---
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.05.10-21.09.07:538][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.05.10-21.09.07:742][  0]LogSlate: Using FreeType 2.10.0
[2023.05.10-21.09.07:744][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.05.10-21.09.07:789][  0]LogAssetRegistry: FAssetRegistry took 0.0118 seconds to start up
[2023.05.10-21.09.07:795][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.05.10-21.09.08:098][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.05.10-21.09.08:430][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.05.10-21.09.08:430][  0]LogDeviceProfileManager: Available device profiles:
[2023.05.10-21.09.08:430][  0]LogDeviceProfileManager: 	[00000AA670511600][00000AA665FFD800 52] GlobalDefaults, 
[2023.05.10-21.09.08:430][  0]LogDeviceProfileManager: 	[00000AA670510400][00000AA668CE5000 52] Windows, 
[2023.05.10-21.09.08:430][  0]LogDeviceProfileManager: 	[00000AA670513E00][00000AA65D7CA000 52] WindowsEditor, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670512C00][00000AA671010000 52] WindowsServer, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670512800][00000AA671015000 52] WindowsClient, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670511200][00000AA671017800 52] IOS, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670513600][00000AA67101A000 52] iPadAir2, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670514C00][00000AA66AA9A000 52] IPadPro, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670514E00][00000AA67101C800 52] iPadAir3, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670514200][00000AA6707C0000 52] iPadAir4, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670514600][00000AA6707C5000 52] iPadAir5, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670513400][00000AA6707C7800 52] iPadMini4, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670513C00][00000AA6707CA000 52] iPadMini5, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670513A00][00000AA6707CC800 52] iPadMini6, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670516A00][00000AA671082800 52] iPhone6S, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670516C00][00000AA671080000 52] iPhone7, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670516E00][00000AA671085000 52] iPodTouch7, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670515000][00000AA67108A000 52] iPhone6SPlus, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670515A00][00000AA67108C800 52] iPhone7Plus, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670512E00][00000AA671012800 52] iPhoneSE, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670512600][00000AA671087800 52] iPhone8, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670515800][00000AA671070000 52] iPhone8Plus, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670516600][00000AA671075000 52] iPhoneX, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670515600][00000AA671077800 52] iPhoneXS, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670516800][00000AA67107A000 52] iPhoneXSMax, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670513800][00000AA67107C800 52] iPhoneXR, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670515E00][00000AA6707C2800 52] iPhone11, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670516400][00000AA6707D0000 52] iPhone11Pro, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670513200][00000AA6707D5000 52] iPhone11ProMax, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670514800][00000AA6707D7800 52] iPhoneSE2, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670516200][00000AA6707DA000 52] iPhone12Mini, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670514400][00000AA6707DC800 52] iPhone12, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670516000][00000AA671072800 52] iPhone12Pro, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670515400][00000AA671050000 52] iPhone12ProMax, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670517000][00000AA671055000 52] iPhone13Mini, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670512400][00000AA671057800 52] iPhone13, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670515C00][00000AA67105A000 52] iPhone13Pro, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670512000][00000AA67105C800 52] iPhone13ProMax, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670517800][00000AA6707D2800 52] iPhoneSE3, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670514A00][00000AA671090000 52] iPhone14, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670517A00][00000AA671095000 52] iPhone14Plus, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670517E00][00000AA671097800 52] iPhone14Pro, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670518000][00000AA67109A000 52] iPhone14ProMax, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670517200][00000AA67109C800 52] iPadPro105, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670517400][00000AA671052800 52] iPadPro129, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670511800][00000AA6710A0000 52] iPadPro97, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670518800][00000AA6710A5000 52] iPadPro2_129, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670514000][00000AA6710A7800 52] iPad5, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670518A00][00000AA6710AA000 52] iPad6, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670518E00][00000AA6710AC800 52] iPad7, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670519000][00000AA671092800 52] iPad8, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670518200][00000AA6710B0000 52] iPad9, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670518400][00000AA6710B5000 52] iPad10, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670513000][00000AA6710B7800 52] iPadPro11, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670519800][00000AA6710BA000 52] iPadPro2_11, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670515200][00000AA6710BC800 52] iPadPro3_11, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670519A00][00000AA6710A2800 52] iPadPro4_11, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670519E00][00000AA6710C0000 52] iPadPro3_129, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051A000][00000AA6710C5000 52] iPadPro4_129, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670519200][00000AA6710C7800 52] iPadPro5_129, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670519400][00000AA6710CA000 52] iPadPro6_129, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670517600][00000AA6710CC800 52] AppleTV, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051A800][00000AA6710B2800 52] AppleTV4K, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670517C00][00000AA6710D0000 52] AppleTV2_4K, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051AA00][00000AA6710D5000 52] TVOS, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051AE00][00000AA6710DA000 52] Mac, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051BE00][00000AA6710D7800 52] MacEditor, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670519C00][00000AA6710DC800 52] MacClient, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051AC00][00000AA6710C2800 52] MacServer, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051C800][00000AA6710E2800 52] Linux, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051CA00][00000AA6710E0000 52] LinuxEditor, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051B800][00000AA6710E7800 52] LinuxArm64Editor, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051C400][00000AA6710EA000 52] LinuxArm64, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051BA00][00000AA6710EC800 52] LinuxClient, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051A400][00000AA6710D2800 52] LinuxArm64Client, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051BC00][00000AA6710F0000 52] LinuxServer, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051C200][00000AA6710F5000 52] LinuxArm64Server, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA670518600][00000AA6710F7800 52] Android, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051A200][00000AA6710FA000 52] Android_Preview_OpenGL, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051C600][00000AA6710FC800 52] Android_Preview_Vulkan, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051B600][00000AA6710E5000 52] Android_Low, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051B200][00000AA671100000 52] Android_Mid, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051D000][00000AA671105000 52] Android_High, 
[2023.05.10-21.09.08:431][  0]LogDeviceProfileManager: 	[00000AA67051CC00][00000AA671107800 52] Android_Default, 
